"outcome","season","stage","match_id","home_team_goal","away_team_goal","country_name","league_name","home_buildUpPlaySpeed","home_buildUpPlayPassing","home_chanceCreationPassing","home_chanceCreationCrossing","home_chanceCreationShooting","home_defencePressure","home_defenceAggression","home_defenceTeamWidth","away_buildUpPlaySpeed","away_buildUpPlayPassing","away_chanceCreationPassing","away_chanceCreationCrossing","away_chanceCreationShooting","away_defencePressure","away_defenceAggression","away_defenceTeamWidth","home_buildUpPlayDribblingClass","home_buildUpPlayPositioningClass","home_chanceCreationPositioningClass","home_defenceDefenderLineClass","away_buildUpPlayDribblingClass","away_buildUpPlayPositioningClass","away_chanceCreationPositioningClass","away_defenceDefenderLineClass"
"H","2011/2012","12",1030022,3,2,"Germany","Germany 1. Bundesliga",64,40,65,48,64,64,48,68,58,71,42,39,50,40,40,56,"1","2","2","1","1","2","2","1"
"D","2011/2012","12",1030023,2,2,"Germany","Germany 1. Bundesliga",67,38,51,47,55,57,39,51,52,29,61,58,54,60,55,52,"1","2","2","1","1","2","2","1"
"D","2011/2012","12",1030026,2,2,"Germany","Germany 1. Bundesliga",55,56,55,43,53,39,37,53,63,57,55,70,62,37,67,38,"1","2","2","1","1","2","2","1"
"H","2011/2012","12",1030032,3,1,"Germany","Germany 1. Bundesliga",65,50,59,62,53,57,53,43,64,48,60,62,56,45,56,39,"1","2","2","1","1","2","2","1"
"A","2011/2012","12",1030034,1,2,"Germany","Germany 1. Bundesliga",45,50,47,45,56,55,61,46,50,47,47,41,34,41,42,50,"1","2","2","1","1","2","2","1"
"D","2011/2012","12",1030038,1,1,"Germany","Germany 1. Bundesliga",75,35,72,51,68,68,50,52,48,42,49,68,53,38,48,53,"1","2","1","1","1","2","2","1"
"A","2011/2012","12",1030041,1,2,"Germany","Germany 1. Bundesliga",68,40,52,64,72,59,49,42,42,40,34,30,72,39,52,65,"1","2","2","1","1","2","1","1"
"A","2011/2012","12",1030042,1,2,"Germany","Germany 1. Bundesliga",59,43,56,50,66,50,43,55,63,46,60,51,61,49,58,49,"1","2","2","1","1","2","2","1"
"A","2011/2012","13",1030048,0,1,"Germany","Germany 1. Bundesliga",42,40,34,30,72,39,52,65,73,43,60,53,64,59,67,46,"1","2","1","1","1","2","2","1"
"H","2011/2012","13",1030049,4,0,"Germany","Germany 1. Bundesliga",63,57,55,70,62,37,67,38,45,50,47,45,56,55,61,46,"1","2","2","1","1","2","2","1"
"H","2011/2012","13",1030051,2,0,"Germany","Germany 1. Bundesliga",52,29,61,58,54,60,55,52,75,35,72,51,68,68,50,52,"1","2","2","1","1","2","1","1"
"D","2011/2012","13",1030053,2,2,"Germany","Germany 1. Bundesliga",50,47,47,41,34,41,42,50,59,43,56,50,66,50,43,55,"1","2","2","1","1","2","2","1"
"A","2011/2012","13",1030056,0,2,"Germany","Germany 1. Bundesliga",48,42,49,68,53,38,48,53,67,38,51,47,55,57,39,51,"1","2","2","1","1","2","2","1"
"H","2011/2012","13",1030058,2,1,"Germany","Germany 1. Bundesliga",64,48,60,62,56,45,56,39,68,40,52,64,72,59,49,42,"1","2","2","1","1","2","2","1"
"D","2011/2012","13",1030061,1,1,"Germany","Germany 1. Bundesliga",58,71,42,39,50,40,40,56,65,50,59,62,53,57,53,43,"1","2","2","1","1","2","2","1"
"H","2011/2012","13",1030063,4,1,"Germany","Germany 1. Bundesliga",65,45,65,36,51,58,47,66,55,56,55,43,53,39,37,53,"1","2","2","1","1","2","2","1"
"H","2011/2012","13",1030064,5,0,"Germany","Germany 1. Bundesliga",63,46,60,51,61,49,58,49,64,40,65,48,64,64,48,68,"1","2","2","1","1","2","2","1"
"H","2011/2012","14",1030068,2,0,"Germany","Germany 1. Bundesliga",73,43,60,53,64,59,67,46,63,57,55,70,62,37,67,38,"1","2","2","1","1","2","2","1"
"H","2011/2012","14",1030070,2,0,"Germany","Germany 1. Bundesliga",64,40,65,48,64,64,48,68,64,48,60,62,56,45,56,39,"1","2","2","1","1","2","2","1"
"D","2011/2012","14",1030073,1,1,"Germany","Germany 1. Bundesliga",55,56,55,43,53,39,37,53,52,29,61,58,54,60,55,52,"1","2","2","1","1","2","2","1"
"H","2011/2012","14",1030075,3,2,"Germany","Germany 1. Bundesliga",65,50,59,62,53,57,53,43,42,40,34,30,72,39,52,65,"1","2","2","1","1","2","1","1"
"H","2011/2012","14",1030078,1,0,"Germany","Germany 1. Bundesliga",45,50,47,45,56,55,61,46,48,42,49,68,53,38,48,53,"1","2","2","1","1","2","2","1"
"D","2011/2012","14",1030080,1,1,"Germany","Germany 1. Bundesliga",75,35,72,51,68,68,50,52,50,47,47,41,34,41,42,50,"1","2","1","1","1","2","2","1"
"A","2011/2012","14",1030082,0,3,"Germany","Germany 1. Bundesliga",58,71,42,39,50,40,40,56,63,46,60,51,61,49,58,49,"1","2","2","1","1","2","2","1"
"H","2011/2012","14",1030084,2,0,"Germany","Germany 1. Bundesliga",68,40,52,64,72,59,49,42,65,45,65,36,51,58,47,66,"1","2","2","1","1","2","2","1"
"D","2011/2012","14",1030088,3,3,"Germany","Germany 1. Bundesliga",59,43,56,50,66,50,43,55,67,38,51,47,55,57,39,51,"1","2","2","1","1","2","2","1"
"H","2011/2012","15",1030095,2,0,"Germany","Germany 1. Bundesliga",67,38,51,47,55,57,39,51,75,35,72,51,68,68,50,52,"1","2","2","1","1","2","1","1"
"H","2011/2012","15",1030097,4,1,"Germany","Germany 1. Bundesliga",42,40,34,30,72,39,52,65,64,40,65,48,64,64,48,68,"1","2","1","1","1","2","2","1"
"H","2011/2012","15",1030100,3,1,"Germany","Germany 1. Bundesliga",63,57,55,70,62,37,67,38,68,40,52,64,72,59,49,42,"1","2","2","1","1","2","2","1"
"H","2011/2012","15",1030102,2,0,"Germany","Germany 1. Bundesliga",52,29,61,58,54,60,55,52,45,50,47,45,56,55,61,46,"1","2","2","1","1","2","2","1"
"D","2011/2012","15",1030105,1,1,"Germany","Germany 1. Bundesliga",50,47,47,41,34,41,42,50,55,56,55,43,53,39,37,53,"1","2","2","1","1","2","2","1"
"D","2011/2012","15",1030107,1,1,"Germany","Germany 1. Bundesliga",48,42,49,68,53,38,48,53,59,43,56,50,66,50,43,55,"1","2","2","1","1","2","2","1"
"D","2011/2012","15",1030109,2,2,"Germany","Germany 1. Bundesliga",64,48,60,62,56,45,56,39,58,71,42,39,50,40,40,56,"1","2","2","1","1","2","2","1"
"D","2011/2012","15",1030112,2,2,"Germany","Germany 1. Bundesliga",65,45,65,36,51,58,47,66,65,50,59,62,53,57,53,43,"1","2","2","1","1","2","2","1"
"D","2011/2012","15",1030115,1,1,"Germany","Germany 1. Bundesliga",63,46,60,51,61,49,58,49,73,43,60,53,64,59,67,46,"1","2","2","1","1","2","2","1"
"D","2011/2012","16",1030118,1,1,"Germany","Germany 1. Bundesliga",73,43,60,53,64,59,67,46,48,42,49,68,53,38,48,53,"1","2","2","1","1","2","2","1"
"H","2011/2012","16",1030119,4,1,"Germany","Germany 1. Bundesliga",64,40,65,48,64,64,48,68,65,45,65,36,51,58,47,66,"1","2","2","1","1","2","2","1"
"D","2011/2012","16",1030120,0,0,"Germany","Germany 1. Bundesliga",55,56,55,43,53,39,37,53,67,38,51,47,55,57,39,51,"1","2","2","1","1","2","2","1"
"D","2011/2012","16",1030124,0,0,"Germany","Germany 1. Bundesliga",65,50,59,62,53,57,53,43,52,29,61,58,54,60,55,52,"1","2","2","1","1","2","2","1"
"A","2011/2012","16",1030135,0,2,"Germany","Germany 1. Bundesliga",45,50,47,45,56,55,61,46,75,35,72,51,68,68,50,52,"1","2","2","1","1","2","1","1"
"A","2011/2012","16",1030136,1,2,"Germany","Germany 1. Bundesliga",64,48,60,62,56,45,56,39,42,40,34,30,72,39,52,65,"1","2","2","1","1","2","1","1"
"H","2011/2012","16",1030138,4,0,"Germany","Germany 1. Bundesliga",58,71,42,39,50,40,40,56,50,47,47,41,34,41,42,50,"1","2","2","1","1","2","2","1"
"H","2011/2012","16",1030142,1,0,"Germany","Germany 1. Bundesliga",68,40,52,64,72,59,49,42,63,46,60,51,61,49,58,49,"1","2","2","1","1","2","2","1"
"A","2011/2012","16",1030146,1,2,"Germany","Germany 1. Bundesliga",59,43,56,50,66,50,43,55,63,57,55,70,62,37,67,38,"1","2","2","1","1","2","2","1"
"A","2011/2012","17",1030150,0,3,"Germany","Germany 1. Bundesliga",67,38,51,47,55,57,39,51,45,50,47,45,56,55,61,46,"1","2","2","1","1","2","2","1"
"H","2011/2012","17",1030153,3,0,"Germany","Germany 1. Bundesliga",42,40,34,30,72,39,52,65,58,71,42,39,50,40,40,56,"1","2","1","1","1","2","2","1"
"H","2011/2012","17",1030155,5,0,"Germany","Germany 1. Bundesliga",63,57,55,70,62,37,67,38,64,40,65,48,64,64,48,68,"1","2","2","1","1","2","2","1"
"D","2011/2012","17",1030158,1,1,"Germany","Germany 1. Bundesliga",52,29,61,58,54,60,55,52,68,40,52,64,72,59,49,42,"1","2","2","1","1","2","2","1"
"A","2011/2012","17",1030160,1,4,"Germany","Germany 1. Bundesliga",50,47,47,41,34,41,42,50,73,43,60,53,64,59,67,46,"1","2","2","1","1","2","2","1"
"D","2011/2012","17",1030163,1,1,"Germany","Germany 1. Bundesliga",48,42,49,68,53,38,48,53,55,56,55,43,53,39,37,53,"1","2","2","1","1","2","2","1"
"D","2011/2012","17",1030165,1,1,"Germany","Germany 1. Bundesliga",75,35,72,51,68,68,50,52,59,43,56,50,66,50,43,55,"1","2","1","1","1","2","2","1"
"H","2011/2012","17",1030168,1,0,"Germany","Germany 1. Bundesliga",65,45,65,36,51,58,47,66,64,48,60,62,56,45,56,39,"1","2","2","1","1","2","2","1"
"H","2011/2012","17",1030170,1,0,"Germany","Germany 1. Bundesliga",63,46,60,51,61,49,58,49,65,50,59,62,53,57,53,43,"1","2","2","1","1","2","2","1"
"H","2011/2012","18",1030175,3,2,"Germany","Germany 1. Bundesliga",67,38,51,47,55,57,39,51,65,50,59,62,53,57,53,43,"1","2","2","1","1","2","2","1"
"H","2011/2012","18",1030179,3,1,"Germany","Germany 1. Bundesliga",63,57,55,70,62,37,67,38,64,48,60,62,56,45,56,39,"1","2","2","1","1","2","2","1"
"A","2011/2012","18",1030182,1,5,"Germany","Germany 1. Bundesliga",52,29,61,58,54,60,55,52,73,43,60,53,64,59,67,46,"1","2","2","1","1","2","2","1"
"H","2011/2012","18",1030184,2,0,"Germany","Germany 1. Bundesliga",45,50,47,45,56,55,61,46,59,43,56,50,66,50,43,55,"1","2","2","1","1","2","2","1"
"H","2011/2012","18",1030185,1,0,"Germany","Germany 1. Bundesliga",50,47,47,41,34,41,42,50,68,40,52,64,72,59,49,42,"1","2","2","1","1","2","2","1"
"D","2011/2012","18",1030187,0,0,"Germany","Germany 1. Bundesliga",48,42,49,68,53,38,48,53,64,40,65,48,64,64,48,68,"1","2","2","1","1","2","2","1"
"D","2011/2012","18",1030189,0,0,"Germany","Germany 1. Bundesliga",75,35,72,51,68,68,50,52,55,56,55,43,53,39,37,53,"1","2","1","1","1","2","2","1"
"H","2011/2012","18",1030191,1,0,"Germany","Germany 1. Bundesliga",65,45,65,36,51,58,47,66,58,71,42,39,50,40,40,56,"1","2","2","1","1","2","2","1"
"H","2011/2012","18",1030193,3,1,"Germany","Germany 1. Bundesliga",63,46,60,51,61,49,58,49,42,40,34,30,72,39,52,65,"1","2","2","1","1","2","1","1"
"H","2011/2012","19",1030197,3,1,"Germany","Germany 1. Bundesliga",73,43,60,53,64,59,67,46,75,35,72,51,68,68,50,52,"1","2","2","1","1","2","1","1"
"H","2011/2012","19",1030199,2,0,"Germany","Germany 1. Bundesliga",42,40,34,30,72,39,52,65,65,45,65,36,51,58,47,66,"1","2","1","1","1","2","2","1"
"D","2011/2012","19",1030201,1,1,"Germany","Germany 1. Bundesliga",64,40,65,48,64,64,48,68,67,38,51,47,55,57,39,51,"1","2","2","1","1","2","2","1"
"H","2011/2012","19",1030203,1,0,"Germany","Germany 1. Bundesliga",55,56,55,43,53,39,37,53,45,50,47,45,56,55,61,46,"1","2","2","1","1","2","2","1"
"H","2011/2012","19",1030204,3,1,"Germany","Germany 1. Bundesliga",65,50,59,62,53,57,53,43,50,47,47,41,34,41,42,50,"1","2","2","1","1","2","2","1"
"A","2011/2012","19",1030206,0,3,"Germany","Germany 1. Bundesliga",64,48,60,62,56,45,56,39,63,46,60,51,61,49,58,49,"1","2","2","1","1","2","2","1"
"A","2011/2012","19",1030209,1,4,"Germany","Germany 1. Bundesliga",58,71,42,39,50,40,40,56,63,57,55,70,62,37,67,38,"1","2","2","1","1","2","2","1"
"D","2011/2012","19",1030211,2,2,"Germany","Germany 1. Bundesliga",68,40,52,64,72,59,49,42,48,42,49,68,53,38,48,53,"1","2","2","1","1","2","2","1"
"A","2011/2012","19",1030212,1,2,"Germany","Germany 1. Bundesliga",59,43,56,50,66,50,43,55,52,29,61,58,54,60,55,52,"1","2","2","1","1","2","2","1"
"H","2011/2012","2",1029775,1,0,"Germany","Germany 1. Bundesliga",67,38,51,47,55,57,39,51,64,40,65,48,64,64,48,68,"1","2","2","1","1","2","2","1"
"H","2011/2012","2",1029777,5,1,"Germany","Germany 1. Bundesliga",63,57,55,70,62,37,67,38,58,71,42,39,50,40,40,56,"1","2","2","1","1","2","2","1"
"D","2011/2012","2",1029778,2,2,"Germany","Germany 1. Bundesliga",52,29,61,58,54,60,55,52,59,43,56,50,66,50,43,55,"1","2","2","1","1","2","2","1"
"A","2011/2012","2",1029779,1,2,"Germany","Germany 1. Bundesliga",45,50,47,45,56,55,61,46,55,56,55,43,53,39,37,53,"1","2","2","1","1","2","2","1"
"A","2011/2012","2",1029780,1,2,"Germany","Germany 1. Bundesliga",50,47,47,41,34,41,42,50,65,50,59,62,53,57,53,43,"1","2","2","1","1","2","2","1"
"D","2011/2012","2",1029781,1,1,"Germany","Germany 1. Bundesliga",48,42,49,68,53,38,48,53,68,40,52,64,72,59,49,42,"1","2","2","1","1","2","2","1"
"H","2011/2012","2",1029782,1,0,"Germany","Germany 1. Bundesliga",75,35,72,51,68,68,50,52,73,43,60,53,64,59,67,46,"1","2","1","1","1","2","2","1"
"A","2011/2012","2",1029783,0,1,"Germany","Germany 1. Bundesliga",65,45,65,36,51,58,47,66,42,40,34,30,72,39,52,65,"1","2","2","1","1","2","1","1"
"D","2011/2012","2",1029784,1,1,"Germany","Germany 1. Bundesliga",63,46,60,51,61,49,58,49,64,48,60,62,56,45,56,39,"1","2","2","1","1","2","2","1"
"D","2011/2012","20",1030216,2,2,"Germany","Germany 1. Bundesliga",67,38,51,47,55,57,39,51,64,48,60,62,56,45,56,39,"1","2","2","1","1","2","2","1"
"D","2011/2012","20",1030218,1,1,"Germany","Germany 1. Bundesliga",63,57,55,70,62,37,67,38,65,50,59,62,53,57,53,43,"1","2","2","1","1","2","2","1"
"D","2011/2012","20",1030220,1,1,"Germany","Germany 1. Bundesliga",52,29,61,58,54,60,55,52,42,40,34,30,72,39,52,65,"1","2","2","1","1","2","1","1"
"A","2011/2012","20",1030221,0,2,"Germany","Germany 1. Bundesliga",45,50,47,45,56,55,61,46,73,43,60,53,64,59,67,46,"1","2","2","1","1","2","2","1"
"D","2011/2012","20",1030223,2,2,"Germany","Germany 1. Bundesliga",50,47,47,41,34,41,42,50,64,40,65,48,64,64,48,68,"1","2","2","1","1","2","2","1"
"A","2011/2012","20",1030225,0,1,"Germany","Germany 1. Bundesliga",48,42,49,68,53,38,48,53,58,71,42,39,50,40,40,56,"1","2","2","1","1","2","2","1"
"D","2011/2012","20",1030226,2,2,"Germany","Germany 1. Bundesliga",75,35,72,51,68,68,50,52,68,40,52,64,72,59,49,42,"1","2","1","1","1","2","2","1"
"D","2011/2012","20",1030229,0,0,"Germany","Germany 1. Bundesliga",65,45,65,36,51,58,47,66,63,46,60,51,61,49,58,49,"1","2","2","1","1","2","2","1"
"A","2011/2012","20",1030231,0,1,"Germany","Germany 1. Bundesliga",59,43,56,50,66,50,43,55,55,56,55,43,53,39,37,53,"1","2","2","1","1","2","2","1"
"H","2011/2012","21",1030236,1,0,"Germany","Germany 1. Bundesliga",73,43,60,53,64,59,67,46,67,38,51,47,55,57,39,51,"1","2","2","1","1","2","2","1"
"H","2011/2012","21",1030237,2,0,"Germany","Germany 1. Bundesliga",42,40,34,30,72,39,52,65,48,42,49,68,53,38,48,53,"1","2","1","1","1","2","2","1"
"D","2011/2012","21",1030238,1,1,"Germany","Germany 1. Bundesliga",64,40,65,48,64,64,48,68,75,35,72,51,68,68,50,52,"1","2","2","1","1","2","1","1"
"D","2011/2012","21",1030240,1,1,"Germany","Germany 1. Bundesliga",65,50,59,62,53,57,53,43,55,56,55,43,53,39,37,53,"1","2","2","1","1","2","2","1"
"H","2011/2012","21",1030242,5,0,"Germany","Germany 1. Bundesliga",64,48,60,62,56,45,56,39,59,43,56,50,66,50,43,55,"1","2","2","1","1","2","2","1"
"A","2011/2012","21",1030245,0,1,"Germany","Germany 1. Bundesliga",58,71,42,39,50,40,40,56,52,29,61,58,54,60,55,52,"1","2","2","1","1","2","2","1"
"H","2011/2012","21",1030247,3,2,"Germany","Germany 1. Bundesliga",65,45,65,36,51,58,47,66,50,47,47,41,34,41,42,50,"1","2","2","1","1","2","2","1"
"H","2011/2012","21",1030249,3,0,"Germany","Germany 1. Bundesliga",63,46,60,51,61,49,58,49,63,57,55,70,62,37,67,38,"1","2","2","1","1","2","2","1"
"D","2011/2012","21",1030251,0,0,"Germany","Germany 1. Bundesliga",68,40,52,64,72,59,49,42,45,50,47,45,56,55,61,46,"1","2","2","1","1","2","2","1"
"H","2011/2012","22",1030256,4,1,"Germany","Germany 1. Bundesliga",67,38,51,47,55,57,39,51,68,40,52,64,72,59,49,42,"1","2","2","1","1","2","2","1"
"H","2011/2012","22",1030257,4,0,"Germany","Germany 1. Bundesliga",63,57,55,70,62,37,67,38,65,45,65,36,51,58,47,66,"1","2","2","1","1","2","2","1"
"A","2011/2012","22",1030259,1,3,"Germany","Germany 1. Bundesliga",52,29,61,58,54,60,55,52,64,40,65,48,64,64,48,68,"1","2","2","1","1","2","2","1"
"H","2011/2012","22",1030260,4,2,"Germany","Germany 1. Bundesliga",55,56,55,43,53,39,37,53,64,48,60,62,56,45,56,39,"1","2","2","1","1","2","2","1"
"H","2011/2012","22",1030261,2,1,"Germany","Germany 1. Bundesliga",45,50,47,45,56,55,61,46,58,71,42,39,50,40,40,56,"1","2","2","1","1","2","2","1"
"D","2011/2012","22",1030263,0,0,"Germany","Germany 1. Bundesliga",50,47,47,41,34,41,42,50,42,40,34,30,72,39,52,65,"1","2","2","1","1","2","1","1"
"A","2011/2012","22",1030264,1,2,"Germany","Germany 1. Bundesliga",48,42,49,68,53,38,48,53,63,46,60,51,61,49,58,49,"1","2","2","1","1","2","2","1"
"D","2011/2012","22",1030266,1,1,"Germany","Germany 1. Bundesliga",75,35,72,51,68,68,50,52,65,50,59,62,53,57,53,43,"1","2","1","1","1","2","2","1"
"A","2011/2012","22",1030267,0,1,"Germany","Germany 1. Bundesliga",59,43,56,50,66,50,43,55,73,43,60,53,64,59,67,46,"1","2","2","1","1","2","2","1"
"H","2011/2012","23",1030268,3,1,"Germany","Germany 1. Bundesliga",71,45,67,44,70,58,69,46,65,58,63,44,64,39,45,47,"1","2","1","1","1","2","2","1"
"H","2011/2012","23",1030270,2,0,"Germany","Germany 1. Bundesliga",47,40,34,31,55,49,35,50,50,36,59,52,56,43,44,53,"1","2","2","1","1","2","2","1"
"A","2011/2012","23",1030271,0,1,"Germany","Germany 1. Bundesliga",54,40,68,58,48,49,50,65,44,49,51,49,48,30,40,43,"1","2","2","1","1","2","2","1"
"H","2011/2012","23",1030273,4,0,"Germany","Germany 1. Bundesliga",68,57,55,39,60,52,65,53,38,54,43,49,64,37,51,53,"1","2","2","1","1","2","2","1"
"H","2011/2012","23",1030274,4,1,"Germany","Germany 1. Bundesliga",50,42,56,66,48,47,44,43,52,61,62,50,42,30,50,39,"1","2","2","1","1","2","2","1"
"A","2011/2012","23",1030275,0,2,"Germany","Germany 1. Bundesliga",53,53,57,44,57,43,55,67,58,55,52,55,56,50,42,47,"1","2","2","1","1","2","2","1"
"A","2011/2012","23",1030276,1,2,"Germany","Germany 1. Bundesliga",54,59,67,56,48,38,40,45,61,53,42,62,54,47,59,40,"1","2","2","1","1","2","2","1"
"D","2011/2012","23",1030277,1,1,"Germany","Germany 1. Bundesliga",57,64,54,48,55,33,43,38,46,40,60,55,39,55,47,48,"1","2","2","1","1","2","2","1"
"H","2011/2012","23",1030279,3,0,"Germany","Germany 1. Bundesliga",55,55,49,57,55,47,58,56,48,45,45,51,46,50,50,55,"1","2","2","1","1","2","2","1"
"H","2011/2012","24",1030283,2,1,"Germany","Germany 1. Bundesliga",71,45,67,44,70,58,69,46,68,57,55,39,60,52,65,53,"1","2","1","1","1","2","2","1"
"H","2011/2012","24",1030285,2,0,"Germany","Germany 1. Bundesliga",58,55,52,55,56,50,42,47,47,40,34,31,55,49,35,50,"1","2","2","1","1","2","2","1"
"A","2011/2012","24",1030287,0,4,"Germany","Germany 1. Bundesliga",46,40,60,55,39,55,47,48,50,42,56,66,48,47,44,43,"1","2","2","1","1","2","2","1"
"D","2011/2012","24",1030289,2,2,"Germany","Germany 1. Bundesliga",65,58,63,44,64,39,45,47,55,55,49,57,55,47,58,56,"1","2","2","1","1","2","2","1"
"H","2011/2012","24",1030290,1,0,"Germany","Germany 1. Bundesliga",44,49,51,49,48,30,40,43,57,64,54,48,55,33,43,38,"1","2","2","1","1","2","2","1"
"H","2011/2012","24",1030292,2,1,"Germany","Germany 1. Bundesliga",52,61,62,50,42,30,50,39,50,36,59,52,56,43,44,53,"1","2","2","1","1","2","2","1"
"D","2011/2012","24",1030294,0,0,"Germany","Germany 1. Bundesliga",38,54,43,49,64,37,51,53,54,59,67,56,48,38,40,45,"1","2","2","1","1","2","2","1"
"D","2011/2012","24",1030296,1,1,"Germany","Germany 1. Bundesliga",61,53,42,62,54,47,59,40,53,53,57,44,57,43,55,67,"1","2","2","1","1","2","2","1"
"H","2011/2012","24",1030298,1,0,"Germany","Germany 1. Bundesliga",48,45,45,51,46,50,50,55,54,40,68,58,48,49,50,65,"1","2","2","1","1","2","2","1"
"H","2011/2012","25",1030302,7,1,"Germany","Germany 1. Bundesliga",47,40,34,31,55,49,35,50,61,53,42,62,54,47,59,40,"1","2","2","1","1","2","2","1"
"H","2011/2012","25",1030304,3,1,"Germany","Germany 1. Bundesliga",50,36,59,52,56,43,44,53,46,40,60,55,39,55,47,48,"1","2","2","1","1","2","2","1"
"H","2011/2012","25",1030306,3,0,"Germany","Germany 1. Bundesliga",54,40,68,58,48,49,50,65,65,58,63,44,64,39,45,47,"1","2","2","1","1","2","2","1"
"H","2011/2012","25",1030307,2,1,"Germany","Germany 1. Bundesliga",68,57,55,39,60,52,65,53,44,49,51,49,48,30,40,43,"1","2","2","1","1","2","2","1"
"D","2011/2012","25",1030310,0,0,"Germany","Germany 1. Bundesliga",50,42,56,66,48,47,44,43,38,54,43,49,64,37,51,53,"1","2","2","1","1","2","2","1"
"H","2011/2012","25",1030311,1,0,"Germany","Germany 1. Bundesliga",53,53,57,44,57,43,55,67,48,45,45,51,46,50,50,55,"1","2","2","1","1","2","2","1"
"H","2011/2012","25",1030312,3,2,"Germany","Germany 1. Bundesliga",54,59,67,56,48,38,40,45,58,55,52,55,56,50,42,47,"1","2","2","1","1","2","2","1"
"D","2011/2012","25",1030313,0,0,"Germany","Germany 1. Bundesliga",57,64,54,48,55,33,43,38,52,61,62,50,42,30,50,39,"1","2","2","1","1","2","2","1"
"D","2011/2012","25",1030314,0,0,"Germany","Germany 1. Bundesliga",55,55,49,57,55,47,58,56,71,45,67,44,70,58,69,46,"1","2","2","1","1","2","1","1"
"H","2011/2012","26",1030317,1,0,"Germany","Germany 1. Bundesliga",71,45,67,44,70,58,69,46,54,40,68,58,48,49,50,65,"1","2","1","1","1","2","2","1"
"A","2011/2012","26",1030320,1,2,"Germany","Germany 1. Bundesliga",58,55,52,55,56,50,42,47,57,64,54,48,55,33,43,38,"1","2","2","1","1","2","2","1"
"A","2011/2012","26",1030322,1,3,"Germany","Germany 1. Bundesliga",46,40,60,55,39,55,47,48,52,61,62,50,42,30,50,39,"1","2","2","1","1","2","2","1"
"H","2011/2012","26",1030324,4,1,"Germany","Germany 1. Bundesliga",65,58,63,44,64,39,45,47,53,53,57,44,57,43,55,67,"1","2","2","1","1","2","2","1"
"A","2011/2012","26",1030326,1,3,"Germany","Germany 1. Bundesliga",44,49,51,49,48,30,40,43,54,59,67,56,48,38,40,45,"1","2","2","1","1","2","2","1"
"A","2011/2012","26",1030329,1,4,"Germany","Germany 1. Bundesliga",38,54,43,49,64,37,51,53,50,36,59,52,56,43,44,53,"1","2","2","1","1","2","2","1"
"A","2011/2012","26",1030330,1,2,"Germany","Germany 1. Bundesliga",61,53,42,62,54,47,59,40,50,42,56,66,48,47,44,43,"1","2","2","1","1","2","2","1"
"H","2011/2012","26",1030333,2,1,"Germany","Germany 1. Bundesliga",55,55,49,57,55,47,58,56,68,57,55,39,60,52,65,53,"1","2","2","1","1","2","2","1"
"A","2011/2012","26",1030335,0,6,"Germany","Germany 1. Bundesliga",48,45,45,51,46,50,50,55,47,40,34,31,55,49,35,50,"1","2","2","1","1","2","2","1"
"H","2011/2012","27",1030339,2,1,"Germany","Germany 1. Bundesliga",47,40,34,31,55,49,35,50,65,58,63,44,64,39,45,47,"1","2","2","1","1","2","2","1"
"H","2011/2012","27",1030341,2,0,"Germany","Germany 1. Bundesliga",50,36,59,52,56,43,44,53,58,55,52,55,56,50,42,47,"1","2","2","1","1","2","2","1"
"D","2011/2012","27",1030343,1,1,"Germany","Germany 1. Bundesliga",54,40,68,58,48,49,50,65,55,55,49,57,55,47,58,56,"1","2","2","1","1","2","2","1"
"A","2011/2012","27",1030345,1,3,"Germany","Germany 1. Bundesliga",68,57,55,39,60,52,65,53,48,45,45,51,46,50,50,55,"1","2","2","1","1","2","2","1"
"H","2011/2012","27",1030346,2,0,"Germany","Germany 1. Bundesliga",52,61,62,50,42,30,50,39,38,54,43,49,64,37,51,53,"1","2","2","1","1","2","2","1"
"H","2011/2012","27",1030348,1,0,"Germany","Germany 1. Bundesliga",50,42,56,66,48,47,44,43,44,49,51,49,48,30,40,43,"1","2","2","1","1","2","2","1"
"A","2011/2012","27",1030350,1,6,"Germany","Germany 1. Bundesliga",53,53,57,44,57,43,55,67,71,45,67,44,70,58,69,46,"1","2","2","1","1","2","1","1"
